"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72403793728","2022-11-27T21:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.51","48","50",,"BR:1 ||",,,"94","29.52","BKN:07 75","29.43","*","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10511/27/22 21:45:01 METAR KDAA 280245Z 00000KT 1 5/8SM BR BKN075 10/09 A2951 RMK AO2 VIS 5/8V1 5/8 SLP996 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T21:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.51","48","48",,"BR:1 ||",,,"100","29.52","BKN:07 70","29.43","5.00","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08711/27/22 21:50:01 METAR KDAA 280250Z 00000KT 5SM BR BKN070 09/09 A2951 RMK AO2 SLP996 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T21:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.51","48","48",,"BR:1 ||","-0.04","2","99","29.52","BKN:07 70","29.43","6.00","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10311/27/22 21:55:01 METAR KDAA 280255Z 00000KT 6SM BR BKN070 09/09 A2951 RMK AO2 SLP996 T00910089 52015 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T22:25:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.51","48","50",,"BR:1 ||",,,"94","29.52","SCT:04 75","29.43","2.00V","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09511/27/22 22:25:01 METAR KDAA 280325Z 00000KT 2SM BR SCT075 10/09 A2951 RMK AO2 VIS 2V7 SLP996 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T22:30:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","48","50",,"BR:1 ||",,,"94","29.53","SCT:04 75","29.44","*","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10311/27/22 22:30:01 METAR KDAA 280330Z 00000KT 1 5/8SM BR SCT075 10/09 A2952 RMK AO2 VIS 1 5/8V3 SLP999 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T22:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","48","48",,"FG:2 |FG |",,,"100","29.53","SCT:04 80","29.44","0.50V","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11911/27/22 22:35:01 METAR KDAA 280335Z 00000KT 1/2SM R32/2200V4000FT FG SCT080 09/09 A2952 RMK AO2 VIS 1/2V1 7/8 SLP999 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T22:40:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","48","48",,"FG:2 |FG |",,,"100","29.53","FEW:02 80","29.44","*","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11911/27/22 22:40:01 METAR KDAA 280340Z 00000KT 3/8SM R32/2000V3000FT FG FEW080 09/09 A2952 RMK AO2 VIS 3/8V1 3/8 SLP999 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T22:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","46","46",,"BR:1 ||",,,"100","29.53","SCT:04 80","29.44","*","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10611/27/22 22:50:01 METAR KDAA 280350Z 00000KT 5/8SM R32/1800VP6000FT BR SCT080 08/08 A2952 RMK AO2 SLP999 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T22:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","47","47",,"BR:1 ||",,,"99","29.53","FEW:02 80","29.44","0.75","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11611/27/22 22:55:01 METAR KDAA 280355Z 00000KT 3/4SM R32/2800VP6000FT BR FEW080 08/08 A2952 RMK AO2 SLP999 T00830082 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T23:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","46","46",,"BR:1 ||",,,"100","29.53","FEW:02 80","29.44","*","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10511/27/22 23:00:02 METAR KDAA 280400Z 00000KT 5/8SM R32/2800V6000FT BR FEW080 08/08 A2952 RMK AO2 SLP999 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T23:20:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","46","46",,"FG:2 |FG |",,,"100","29.53","CLR:00","29.44","*","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10211/27/22 23:20:02 METAR KDAA 280420Z 00000KT 3/8SM R32/1400V4000FT FG CLR 08/08 A2952 RMK AO2 SLP999 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T23:40:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.53","45","45",,"BR:1 ||",,,"100","29.54","CLR:00","29.45","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10211/27/22 23:40:02 METAR KDAA 280440Z 00000KT 5/8SM R32/2400V5500FT BR CLR 07/07 A2953 RMK AO2 SLP003 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T23:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.53","45","45",,"BR:1 ||",,,"100","29.54","FEW:02 75","29.45","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10611/27/22 23:45:02 METAR KDAA 280445Z 00000KT 7/8SM R32/4000VP6000FT BR FEW075 07/07 A2953 RMK AO2 SLP003 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T23:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.53","45","45",,"BR:1 ||",,,"99","29.54","BKN:07 75","29.45","0.75","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12511/27/22 23:55:02 METAR KDAA 280455Z 00000KT 3/4SM R32/2400V6000FT BR BKN075 07/07 A2953 RMK AO2 SLP003 T00740073 401420026 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-27T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA DZ FG BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0704","1649",
"72403793728","2022-11-28T00:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","46","46",,"FG:2 |FG |",,,"100","29.55","BKN:07 75","29.46","0.50","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10511/28/22 00:00:02 METAR KDAA 280500Z 00000KT 1/2SM R32/2200V4500FT FG BKN075 08/08 A2954 RMK AO2 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:10:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","45","45",,"BR:1 ||",,,"100","29.55","BKN:07 75","29.46","0.75","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10611/28/22 00:10:02 METAR KDAA 280510Z 00000KT 3/4SM R32/3000VP6000FT BR BKN075 07/07 A2954 RMK AO2 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","45","45",,"BR:1 ||",,,"100","29.55","BKN:07 75","29.46","1.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10411/28/22 00:15:02 METAR KDAA 280515Z 00000KT 1SM R32/4000VP6000FT BR BKN075 07/07 A2954 RMK AO2 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:20:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","45","45",,"BR:1 ||",,,"100","29.55","SCT:04 75","29.46","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10511/28/22 00:20:02 METAR KDAA 280520Z 00000KT 1 5/8SM BR SCT075 07/07 A2954 RMK AO2 VIS 3/4V1 5/8 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:25:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","45","45",,"BR:1 ||",,,"100","29.55","SCT:04 80","29.46","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10311/28/22 00:25:02 METAR KDAA 280525Z 00000KT 1 7/8SM BR SCT080 07/07 A2954 RMK AO2 VIS 1V1 7/8 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:30:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","45","45",,"BR:1 ||",,,"100","29.55","SCT:04 80","29.46","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10711/28/22 00:30:02 METAR KDAA 280530Z 00000KT 1 3/8SM BR SCT080 07/07 A2954 RMK AO2 VIS 1 3/8V1 7/8 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","45","45",,"BR:1 ||",,,"100","29.55","SCT:04 80","29.46","1.00V","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11611/28/22 00:35:02 METAR KDAA 280535Z 00000KT 1SM R32/5000VP6000FT BR SCT080 07/07 A2954 RMK AO2 VIS 1V1 7/8 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","45","45",,"BR:1 ||",,,"100","29.55","FEW:02 80","29.46","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09111/28/22 00:50:02 METAR KDAA 280550Z 00000KT 1 3/8SM BR FEW080 07/07 A2954 RMK AO2 SLP006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T00:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","44","45",,"BR:1 ||","-0.03","2","99","29.55","FEW:02 80","29.46","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11911/28/22 00:55:02 METAR KDAA 280555Z 00000KT 1 3/8SM BR FEW080 07/07 A2954 RMK AO2 SLP006 T00700069 10138 20070 52010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T01:19:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","45","45",,"BR:1 ||",,,"100","29.56","BKN:07 70","29.47","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10611/28/22 01:19:02 METAR KDAA 280619Z 00000KT 7/8SM R32/3500VP6000FT BR BKN070 07/07 A2955 RMK AO2 SLP010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T01:24:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","45","45",,"BR:1 ||",,,"100","29.56","OVC:08 70","29.47","1.25","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09111/28/22 01:24:02 METAR KDAA 280624Z 00000KT 1 1/4SM BR OVC070 07/07 A2955 RMK AO2 SLP010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T01:29:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","45","45",,"BR:1 ||",,,"100","29.56","OVC:08 70","29.47","1.50","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10511/28/22 01:29:02 METAR KDAA 280629Z 00000KT 1 1/2SM BR OVC070 07/07 A2955 RMK AO2 VIS 7/8V1 1/2 SLP010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T01:34:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","45","45",,"BR:1 ||",,,"100","29.56","BKN:07 70","29.47","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10711/28/22 01:34:02 METAR KDAA 280634Z 00000KT 2 1/4SM BR BKN070 07/07 A2955 RMK AO2 VIS 1 1/4V2 1/4 SLP010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T01:39:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","45","45",,"BR:1 ||",,,"100","29.56","BKN:07 70","29.47","4.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08711/28/22 01:39:02 METAR KDAA 280639Z 00000KT 4SM BR BKN070 07/07 A2955 RMK AO2 SLP010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T01:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.56","45","45",,,,,"100","29.57","OVC:08 70","29.48","10.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09511/28/22 01:55:02 METAR KDAA 280655Z 00000KT 10SM OVC070 07/07 A2956 RMK AO2 SLP013 T00710071 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T02:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","45","45",,,,,"100","29.59","BKN:07 70","29.50","7.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09411/28/22 02:55:02 METAR KDAA 280755Z 00000KT 7SM BKN070 07/07 A2958 RMK AO2 SLP020 T00720072 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T03:10:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","45","45",,"BR:1 ||",,,"100","29.59","FEW:02 70","29.50","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10311/28/22 03:10:02 METAR KDAA 280810Z 00000KT 2 3/4SM BR FEW070 07/07 A2958 RMK AO2 VIS 2 3/4V7 SLP020 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T03:19:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","45","45",,"BR:1 ||",,,"100","29.59","FEW:02 75","29.50","1.00V","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11611/28/22 03:19:02 METAR KDAA 280819Z 00000KT 1SM R32/4000VP6000FT BR FEW075 07/07 A2958 RMK AO2 VIS 1V2 3/4 SLP020 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T03:24:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","45","45",,"BR:1 ||",,,"100","29.59","SCT:04 70","29.50","*","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10511/28/22 03:24:02 METAR KDAA 280824Z 00000KT 1 3/8SM BR SCT070 07/07 A2958 RMK AO2 VIS 7/8V1 3/8 SLP020 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T03:29:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","45","45",,"BR:1 ||",,,"100","29.59","SCT:04 70","29.50","4.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08711/28/22 03:29:02 METAR KDAA 280829Z 00000KT 4SM BR SCT070 07/07 A2958 RMK AO2 SLP020 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T03:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","44","44",,,"-0.04","2","100","29.60","OVC:08 70","29.51","10.00","44","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10111/28/22 03:55:02 METAR KDAA 280855Z 30003KT 10SM OVC070 07/07 A2959 RMK AO2 SLP023 T00690069 52015 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T04:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","46","46",,,,,"100","29.61","OVC:08 65","29.52","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09511/28/22 04:55:02 METAR KDAA 280955Z 00000KT 10SM OVC065 08/08 A2960 RMK AO2 SLP026 T00760076 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T05:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62","46","46",,,,,"100","29.63","OVC:08 65","29.54","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09511/28/22 05:55:02 METAR KDAA 281055Z 00000KT 10SM OVC065 08/08 A2962 RMK AO2 SLP033 T00780078 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T06:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.66","46","46",,,"-0.07","2","100","29.67","OVC:08 60","29.58","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11911/28/22 06:55:02 METAR KDAA 281155Z 00000KT 10SM OVC060 08/08 A2966 RMK AO2 SLP047 70019 T00790079 10079 20066 52024 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T07:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","51","51",,,,,"100","29.72","SCT:04 50 SCT:04 70","29.63","10.00","51","290",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10211/28/22 07:55:02 METAR KDAA 281255Z 29012KT 10SM SCT050 SCT070 11/11 A2971 RMK AO2 SLP064 T01070107 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T08:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","39","53",,,,,"59","29.79","FEW:02 70","29.70","10.00","46","310","28","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10511/28/22 08:55:02 METAR KDAA 281355Z 31013G24KT 10SM FEW070 12/04 A2978 RMK AO2 PRESRR SLP087 T01190041 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T09:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","36","53",,,"-0.16","2","52","29.83","CLR:00","29.74","10.00","45","290","33","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11711/28/22 09:55:02 METAR KDAA 281455Z 29018G29KT 10SM CLR 12/02 A2982 RMK AO2 PK WND 30029/48 SLP101 T01180023 52055 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T10:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","35","53",,,,,"49","29.84","CLR:00","29.75","10.00","45","330","26","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09511/28/22 10:55:02 METAR KDAA 281555Z 33010G23KT 10SM CLR 12/02 A2983 RMK AO2 SLP104 T01190015 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T11:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","34","55",,,,,"45","29.85","SCT:04 47","29.76","10.00","45","300","30","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11411/28/22 11:55:02 METAR KDAA 281655Z 30020G26KT 10SM SCT047 13/01 A2984 RMK AO2 PK WND 30026/51 SLP108 T01270011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T12:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","35","54",,,"-0.02","2","48","29.86","OVC:08 47","29.77","10.00","45","310",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13111/28/22 12:55:02 METAR KDAA 281755Z 31012KT 10SM OVC047 12/01 A2985 RMK AO2 PK WND 29027/1656 SLP111 T01210014 10131 20079 52008 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T13:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","35","53",,,,,"50","29.88","OVC:08 49","29.79","10.00","45","280",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09511/28/22 13:55:02 METAR KDAA 281855Z 28010KT 10SM OVC049 12/02 A2987 RMK AO2 SLP118 T01170016 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-11-28T14:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","36","52",,,,,"53","29.90","OVC:08 47","29.81","10.00","45","290",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09511/28/22 14:55:02 METAR KDAA 281955Z 29009KT 10SM OVC047 11/02 A2989 RMK AO2 SLP125 T01130021 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
